codigo,nome,categoria,faixa_preco,endereco,municipio,uf,codigo_bairro
1169441699766298,Extra,Supermarket,0,"Av. Luis Emanuel Bianchi, 120, 13255-170 Itatiba",Itatiba,SP,
700686756746971,Casa do Açaí,Grocery Store,0,"Antônio Ferrazo, 313 Rosamelia, 13150000 Cosmópolis",Cosmópolis,SP,
510739168943078,Cantinho Akalum,"Caterer, Event Planner, Arts & Entertainment",0,"Avenida Benedito Castilho de Andrade, 1256, Eloy Chaves, 13212-210 Jundiaí",Jundiaí,SP,
857820614229096,Coaches Douglas & Sara,Health Food Restaurant,0,"(19) 9-8371 0070, 13150-000 Paulínia",Paulínia,SP,
1831454873786815,Studio Pub Amparo,Pub,0,"RUA QUINZE DE NOVEMBRO 36, 13900090 Amparo, Sao Paulo, Brazil",Amparo,SP,
1736137226665042,Dona dina,"Breakfast & Brunch Restaurant, Coffee Shop, Family Style Restaurant",0,"Avenida Dr. Bernades, 380, 13240-000 Jarinu",Jarinu,SP,
494714844249952,Sorveteria e Petiscaria Maktub,"Dessert Shop, Food & Beverage Company",0,"Geraldo Sontag 192 Nair Maria, 13322284 Salto",Salto,SP,
917037278348926,Di.lícias,"Grocery Store, Candy Store",0,"Rodovia Vereador Antônio Cazalini, 13900-150 Amparo, Sao Paulo, Brazil",Amparo,SP,
151096218577271,Bueno's  Home made Burguer,"Burger Restaurant, Arts & Entertainment, Residence",0,"JD.PLANALTO /R:MONGÓLIA N30, 13322-070 Salto",Salto,SP,
1649999398603365,Supermercado Salto Grande,"Grocery Store, Food & Beverage Company, Market",0,"Rua Mario de Andrade,170 Antonio Zanaga II, 13474424 Americana",Americana,SP,
1417041711880940,Quiosque do Buiu,Restaurant,0,"Avenida Cândido Portinari, 13474-590 Americana",Americana,SP,
312055312546160,Empório Sta. Rosa,Bar,0,"R: Floriano Peixoto, 860, 13322-020 Salto",Salto,SP,
1448896235334793,Macarrão na Chapa e Cia,"Restaurant, Food & Beverage Company, Beer Garden",0,"Badra jose aun 100, 13150000 Cosmópolis",Cosmópolis,SP,
351310254981768,Alegria Salgados,"Cafeteria, Grocery Store, Restaurant Wholesaler",0,"Rua Argentina, 13.450-181 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
466534276729328,Mania De Pizza,Pizza Place,0,"Rua Jorge Tibiriçá, 55. Centro, 13250100 Itatiba",Itatiba,SP,
673933576068987,Supermercado-Gomes,"Grocery Store, Shopping & Retail",0,"R. João Ciarrochi, 478 - Jd. Olga Veroni, 133487136 Limeira",Limeira,SP,
1450236261952956,Restaurante Divina Gula 1,Restaurant,0,"Avenida Papa João XXIII, 365, 13920-000 Pedreira",Pedreira,SP,
648528788597251,Café Aroma Cultural,"Coffee Shop, Restaurant",0,"Rua Rio Branco, 1007, 13320-270 Salto",Salto,SP,
533853556742940,Espetinho no Ponto,"Bar & Grill, Grocery Store",0,"Rua Santa Carolina, 13930-000 Serra Negra",Serra Negra,SP,
324260204350682,Turini Sorvetes  Itu,Ice Cream Shop,0,"Rua Sete de Janeiro, 13300-150 Itu",Itu,SP,
1466634470231565,Sapori,"Grocery Store, Shopping & Retail",0,"Estrada Municipal Natal Lorencini, 13240-000 Jarinu",Jarinu,SP,
396662747170100,Supermercado Sacolão,"Grocery Store, Butcher Shop, Market",0,"Rua do Algodão, 1835, 13454-397 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
564739170214974,Ponto Alto Ponto Alto,"Bar, Arts & Entertainment, Restaurant",0,"R. Bruno Desordi, 300, 13253-255 Itatiba",Itatiba,SP,
867323023287398,Faroeste do Billy & Bruna Furlan,"Cafeteria, Bar",0,"Estrada municipal Santa Barbara- Monte Mor-SP, bairro do Vital., 13190000 Monte Mor",Monte Mor,SP,
792073220831308,Kiosque do Fernandinho,"Diner, Bar, Performance & Event Venue",0,"Avenida Engenheiro Coelho n°489 Praia dos Namorados, 13476-730 Americana",Americana,SP,
121771044922438,Líder Cervejas Artesanais,"Brewery, Bar, Arts & Entertainment",0,"Rodovia Engenheiro Constâncio Cintra, 13250-310 Itatiba",Itatiba,SP,
844916225622584,"Andréa Bolos bolos de aniversários, casamentos, doces e salgados.","Dessert Shop, Residence",0,"Rua: Prefeito João batista Ferrari 101, 13327-270 Salto",Salto,SP,
442514196116274,Almeida Beer,Pub,0,"Avenida Abdo Najar, 940, Cidade Jardim I, 13466-615 Americana",Americana,SP,
198936373571929,Bar do Bigode,"Diner, Pool & Billiard Hall",0,"Rua Ademar de Barros, 1748 - Cidade Nova, 13330-120 Indaiatuba",Indaiatuba,SP,
789405047788045,Maria Cereja,"Candy Store, Restaurant, Shopping & Retail",0,"Rua Barros Junior 485, 13320-220 Salto",Salto,SP,
464988670189330,Restaurante Barulho das Águas,Restaurant,0,"Rodovia Amparo/Serra Negra, Km 142,9, 13930000 Serra Negra",Serra Negra,SP,
909538639094057,Destaque Alimentação e Serviços,"Buffet Restaurant, Fast Food Restaurant",0,"RUA OTORINO SACHI 109, 13350-000 Elias Fausto",Elias Fausto,SP,
1605997652984893,Trufee keila bolo artistico,"Cupcake Shop, Grocery Store",0,"rua firenze 4239, 13240000 Jarinu",Jarinu,SP,
614534528639428,Doce & Arte,Grocery Store,0,"Humberto Afonso Cozoli, Amparo, Sao Paulo, Brazil",Amparo,SP,
228295234032433,Pizza Chik Limeira,"Pizza Place, Grocery Store",0,"R: 25 de março Bairro: Boa Vista N: 170, Limeira",Limeira,SP,
109145366083118,PATY BOLOS,"Food & Beverage, Shopping & Retail",0,"Rua Nelson Manoel, 13232-010 Campo Limpo Paulista, Brazil",Campo Limpo Paulista,SP,
151296621700960,Tre Chef pães e companhia,"Bakery, Food & Beverage Company",0,"Rua Diamante Negro, 115, 13347-140 Indaiatuba",Indaiatuba,SP,
126905634160927,Cho-pão,"Bakery, Brazilian Restaurant, Fast Food Restaurant",0,"AVENIDA MARECHAL CASTELO BRANCO, 550, 13255-350 Itatiba",Itatiba,SP,
294506090679726,Tita doces,"Dessert Shop, Grocery Store",0,"tamoios, 13320000 Salto",Salto,SP,
148841461942993,Matheus Lanches,"Fast Food Restaurant, Cafeteria",0,"Rua Casimiro de Abreu, 239, 13321-170 Salto",Salto,SP,
1641944202709360,Piu Piu Lanches,"Beer Garden, Pub",0,"Av. Papa João Paulo XXIII No. 665 Jardim São Pedro, 13920000 Pedreira",Pedreira,SP,
164348330432540,Rosangela Bolos,"Grocery Store, Cupcake Shop",0,"Rua Alberto Duarte , 46, 13212239 Jundiaí",Jundiaí,SP,
1475478279332735,Bar da nicinha,Bar,0,"rua dos ideais, 13470488 Americana",Americana,SP,
1517329181901185,Mundo Verde Bragança Garden Shopping,"Health Food Store, Specialty Grocery Store, Retail Company",0,"Rodovia Alkindar Monteiro Junqueira, 12918-001 Bragança Paulista",Bragança Paulista,SP,
500506746687309,Império do kakau,"Dessert Shop, Grocery Store",0,"monte alegre do sul, 13910000 São Paulo",São Paulo,SP,
243967469122957,Será o Benedito?,"Burger Restaurant, Cafeteria, Health Food Restaurant",0,"Rua Tomaz Jasso, 910, 13820000 Jaguariúna",Jaguariúna,SP,
271031139702200,Chopp Germânia Itatiba,"Brewery, Shopping & Retail, Food & Beverage Company",0,"Av. Dr. Mendel Steimbruch, 25 - Vila Cruzeiro, 13257-281 Itatiba",Itatiba,SP,
730716303653349,Brigadeiro & CIA,"Dessert Shop, Organization",0,"603  Rua Francisco Rossi, Indaiatuba",Indaiatuba,SP,
1492423507682665,Bistrô Nonna Mia,"Dessert Shop, Restaurant",0,"Alameda dos Salgueiros, 13250-310 Itatiba",Itatiba,SP,
1417213494989389,Nenê Lanches,Cafeteria,0,"Rua: Bento de Campos Bicudo Nº110 Carima, 13350000 Elias Fausto",Elias Fausto,SP,
1253285738031846,Kii Gostosura,Cafeteria,0,"Rua do Amor ,468 .JD Vista Alegre, 13458-580 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
239707073066311,Perucelli's,"Pizza Place, Grocery Store",0,"Av. Brasília, 190 B - Jd. IPê, 13256-540 Itatiba",Itatiba,SP,
518965888264439,Rosana Arte e Sabor,"Candy Store, Retail Company",0,"RUA JOÃO MONTOYA 561, ITAMARATY, 13160-000 Artur Nogueira",Artur Nogueira,SP,
565885950217582,Churros towner   doces e salgados,"Restaurant, Shopping & Retail",0,"rua Francisco Bonin 76, 13487052 Limeira",Limeira,SP,
1616283651968629,SevenDays Conveniência - Salto,"Restaurant, Coffee Shop, Convenience Store",0,"Av Getulio Vargas 952 Jd. Elizabeth, 13326000 Salto",Salto,SP,
550894998358644,Pães e salgados caseiro da Leide,"Dessert Shop, Home",0,"Berta Herman Privato, 13.150.000 Cosmópolis",Cosmópolis,SP,
1701145276783991,Panificadora Sabor de Mel,"Grocery Store, Bakery, Dessert Shop",0,"Av Jose Boava, 701.  Alto Sta Cruz, 13251-541 Itatiba",Itatiba,SP,
1724369824452872,Delícias no Pote,"Dessert Shop, Grocery Store",0,"Rua Edson Daniel dos Santos, 755 Santina, 13481-431 Limeira",Limeira,SP,
353786281671877,Ponto D' Encontro,Bar,0,"Av. Eunice Cavalcante de Sousa Queiroz, 1479 - Residencial Jundiaí, 13212463 Jundiaí",Jundiaí,SP,
101037933375826,Dona Formiga,Dessert Shop,0,"..., 13930-000 Serra Negra",Serra Negra,SP,
620129648089813,Casa de Bolos Itatiba,Grocery Store,0,"Rua Dr Aguiar Pupo, 219, 13250-290 Itatiba",Itatiba,SP,
1435620430020320,Avícola Central,"Deli, Health Food Restaurant, Grocery Store",0,"Antonio Pedro 416 Centro, 13920-000 Pedreira",Pedreira,SP,
702075193232564,Mistura de Raízes,"Grocery Store, Shopping & Retail",0,"Eloy chaves, 13212-117 Jundiaí",Jundiaí,SP,
167689146767590,EVS Camilla e Leandro / Americana-SP,"Health Food Store, Shopping & Retail, Cafe",0,"Bairro São Vito, Americana",Americana,SP,
1872493436315818,Batata Imperial,"Gelato Shop, Cafeteria, Business Center",0,"Alameda Almirante Barroso, 208, Parque Imperial, 13190000 Monte Mor",Monte Mor,SP,
464763920234799,Ateliê Fernanda Simon,Dessert Shop,0,"Rodovia Mário Tonoli 1305, 13295000 Itupeva",Itupeva,SP,
402204313172521,CASA Do Norte Ceará,"Brazilian Restaurant, Bar, Food & Beverage Company",0,"Rua Uirapuru, 56 JD Santa Lúcia, Salto",Salto,SP,
127227014141021,Sabrina Marques Doces & Bolos,"Dessert Shop, Arts & Entertainment",0,"Centro, 13190000 Monte Mor",Monte Mor,SP,
216436748525187,Dani Bolos e cupcakes,Grocery Store,0,"Luiz Vaz de Camões    605, 13150000 Cosmópolis",Cosmópolis,SP,
311188312320346,Bar e Lanchonete Garagem do Sarandi,"Bar, Arts & Entertainment",0,"Rua Ângelo Santa Rosa (Paralela à Via Anhanguera km 146) n° 530, Bairro dos Pires, 13486-338 Limeira",Limeira,SP,
287505544780088,M M Esfiharia e Confeitaria,"Pizza Place, Cupcake Shop",0,"Rua Cabo João dos Santos, 44, 13904025 Amparo, Sao Paulo, Brazil",Amparo,SP,
1493200250926885,Tutti Bello Arte/Café,"Cafe, Clothing Store",0,"Rua amancio bueno 855, 13820000 Jaguariúna",Jaguariúna,SP,
512642752155382,Mercado Europa,"Grocery Store, Shopping & Retail",0,"Rua Luiz oliveira pinto 311 jd europa, 13820000 Jaguariúna",Jaguariúna,SP,
1666520596892864,Maria Chocolate Confeitaria,"Grocery Store, Food & Beverage Company, Restaurant",0,"Av. Clemente Rosa 797 Vl. Maringá, 13210000 Jundiaí",Jundiaí,SP,
183657811760930,FranSi Ateliê de Doces Finos,"Cupcake Shop, Shopping & Retail, Food & Beverage Company",0,"Av. João Ometto, 1.089 - Jd. Dulce, 13450-510 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
1808072989451474,Boteco do japa,Dive Bar,0,"Rua 13 de maio número 322, 13350000 Elias Fausto",Elias Fausto,SP,
303754376471457,Michele bolos'' Bueno.,Grocery Store,0,"rua hungria n 39 bairro jose cortez, 13487411 Limeira",Limeira,SP,
416294421857746,Marmitex Pau a Pique,"Restaurant, Bar, Cafeteria",0,"Est .Pau a Pique Nº 1500, 13290-000 Louveira",Louveira,SP,
1049563338433205,Pastel DA VILA,"Grocery Store, Food Stand",0,"rua Antônio melchert 116 jd Maria José, 13321050 Salto",Salto,SP,
282683898556067,Sorveteria Ouro Verde,Ice Cream Shop,0,"Floriano Peixoto 2667, 13322150 Salto",Salto,SP,
1621336728149078,Bar do mineiro jardim nova limeira - Cleitinho,Bar,0,"rua Herculano monteiro de moraes, 13486255 Limeira",Limeira,SP,
141848066017631,Varejão IPA,"Specialty Grocery Store, Shopping & Retail",0,"R. Senador Paula Ramos, 85, Centro, 13830000 Santo Antônio de Posse",Santo Antônio de Posse,SP,
1623108141286302,Manaras Prata,"Yakitori Restaurant, Shopping & Retail",0,"Rua independência, 158, 13240-000 Jarinu",Jarinu,SP,
193626887464393,Yakisoba Brasil,"Chinese Restaurant, Asian Restaurant",0,"Rua Colégio Florence, 169, 13209-700 Jundiaí",Jundiaí,SP,
1384040861848456,Restaurante Marchesini,"Fast Food Restaurant, Buffet Restaurant, Family Style Restaurant",0,"Rua Dr Clemente Holtman Jr 301, 13820-000 Jaguariúna",Jaguariúna,SP,
141313229349319,Boliche Bonanza,"Sports Bar, Bowling Alley, Recreation Center",0,"Rua Pitangueiras, 369 - Pitangueiras, 13202-450 Jundiaí",Jundiaí,SP,
435935436545415,Império Doces,Grocery Store,0,"Rua Lidia Pantano Ama, 13256-693 Itatiba",Itatiba,SP,
912908785390543,Delicias da Jaque,"Diner, Residence, Party Supply & Rental Shop",0,"Rua Francisco neto, 13214642 Jundiaí",Jundiaí,SP,
1580510798889443,Fersaka,"Restaurant, Food & Beverage Company",0,"Portal do Medeiros, 13212822 Jundiaí",Jundiaí,SP,
197653497111734,Reis da Pizza,Pizza Place,0,"Rua Gabriel Pereira de Brito 189 Jd. Dona Regina, 13455703 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
149596998764873,Pesqueiro Encontro das Águas - Gold Fish,"Cafeteria, Grocery Store, Sports & Recreation",0,"Estrada Municipal LIM 117 (Entrada pela pista Sentido Cosmópolis Arthur Nogueira - SP 133 / Trevo Conttato), 13480-188 Limeira",Limeira,SP,
888405834614666,Tribo do açaí itatiba,"Cafeteria, Restaurant, Food & Beverage Company",0,"avenida 29 de abril 393, 13256-000 Itatiba",Itatiba,SP,
938889452852487,Delicia's Dai  Gourmet,"Grocery Store, Restaurant, Dessert Shop",0,"francisco bigotte 84, 13.208-421 Jundiaí",Jundiaí,SP,
1608982279324702,Assados do Toninho,Grocery Store,0,"64  Rua Lamartine Babo, 13231-460 Campo Limpo Paulista, Brazil",Campo Limpo Paulista,SP,
472055072995148,Salgaderia Delivery - Americana,"Cafeteria, Hotel",0,"Rua : Noel Rosa,132, Americana",Americana,SP,
294464620930572,Siriema Brew Shop,"Homebrew Supply Store, Food & Beverage Company",0,"Rua Albino Alves, 203, 13900373 Amparo, Sao Paulo, Brazil",Amparo,SP,
379490842226459,AÇAÍ & CIA,"Restaurant, Health Food Store",0,"Rua Bento de Campus Bicudo, 13350-000 Elias Fausto",Elias Fausto,SP,
1664130003845765,Casinha Eventos Gastronômicos,"Food & Beverage, Home, Event",0,"Condomínio Parque das Laranjeiras, 13254616 Itatiba",Itatiba,SP,
243997725809642,Erika Doces,"Cupcake Shop, Grocery Store",0,"Santa barbara d'Oeste, 13450033 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
1619040631642670,Lau Lanches e Pastelaria,"Cafeteria, Restaurant",0,"Rua Ernani de Souza, 1691, 13820000 Jaguary, Sao Paulo, Brazil",Jaguary,SP,
1633388900252407,Doçaria La Suiça,"Grocery Store, Restaurant",0,"A: da Amizade 1687, 13455-760 Santa Bárbara Do Oeste, Sao Paulo, Brazil",Santa Bárbara do Oeste,SP,
273287052837522,Choco&mania,"Candy Store, Grocery Store",0,"professor horacio quaglio, 1390000 Amparo, Sao Paulo, Brazil",Amparo,SP,
179973665500328,Pasteis Galetos,"Restaurant, Cafeteria, Grocery Store",0,"RUA TEODORO SAMPAIO 60, 13203690 Jundiaí",Jundiaí,SP,
878531502161678,Padaria do Rui,"Cafe, Restaurant, Bakery",0,"Rua Prefeito Pedro Ferreira Alves. 317, 13830-000 Santo Antônio de Posse",Santo Antônio de Posse,SP,
819770748075314,Bolo da Dinda,"Dessert Shop, Residence",0,"R Marechal Deodoro da Fonseca, 772 - dentro do Posto Shell, 13201002 Jundiaí",Jundiaí,SP,
1548587925467883,"Lima's Lanches, trailer","Restaurant, Food & Beverage Company",0,"Rua do alumínio 1052, Mollon, 13468-603 Santa Bárbara d'Oeste",Santa Bárbara d'Oeste,SP,
781842155241344,Foff's Lanchonete,"Restaurant, Grocery Store, Cafeteria",0,"R: Antônio Conselheiro, 332- Zanaga, 13474440 Americana",Americana,SP,
1844631812425208,Papos de Anjo Doces & Café,"Food & Beverage, Food & Beverage Company",0,"Rua Elizeth Cardoso n°68 Jaguari, 13473-696 Americana",Americana,SP,
794217930667506,Sapão Bar,"Wine, Beer & Spirits Store, Bar, Landmark & Historical Place",0,"Rua: Verdiano Mariano, 203, 13350000 Elias Fausto",Elias Fausto,SP,
1536733669880208,Turbos Lanches,"Cafeteria, Food & Beverage Company",0,"Avenida Antônio Raymundo Oliveira, 13216-645 Jundiaí",Jundiaí,SP,
1293443587419970,Nova Paulista,Bakery,0,"Av. Comendador Agostinho Prada, 2530, 13482-220 Limeira",Limeira,SP,
680935818590594,Doce Evento,Grocery Store,0,"Rua Antônio Ceolin, 107, 13225830 Várzea Paulista",Várzea Paulista,SP,
731609223519844,KY DOGAO do BARAO,"Restaurant, Food Stand, Grocery Store",0,"Rua 16 n 1055 Jardim Paulista, Monte mor Monte Mor",Monte Mor,SP,
1646847375550972,Manu sabores,"Restaurant, Shopping & Retail, Dessert Shop",0,"rua bari, 13240-000 Jarinu",Jarinu,SP,
143863249075206,Restaurante Vila Bianchi,"Buffet Restaurant, Family Style Restaurant",0,"R. Dr. Jorge Tibiriça, 314 - Centro, 13830-000 Santo Antônio de Posse",Santo Antônio de Posse,SP,
1725617577685634,Beer Bang Cervejaria,"Wine Bar, Brewery",0,13290000 Louveira,Louveira,SP,
1116627545061999,Pé de Muleca Delícias,Food & Beverage,0,"rua Americo Lucon, 300, 13830000 Santo Antônio de Posse",Santo Antônio de Posse,SP,
1613544498867459,Mara Doces,"Candy Store, Grocery Store",0,"Rua Rachid Jorge Cury 680 Jardim Do Lago, 13236-111 Jundiaí",Jundiaí,SP,
911732242179688,Um Doce de mamãe,"Grocery Store, Cupcake Shop, Residence",0,"Rua Basílio Momesso, 19 Santo Antônio de Posse",Santo Antônio de Posse,SP,
445589172285618,Overdose/fest,Bar,0,"Rua alfredo spinola de Mello, 13469570 Americana",Americana,SP,
211331622252420,Villa Barrichello,"Food & Beverage, Food & Beverage Company",0,"Rodovia SP-340, km 152,5, 13830-000 Mogi Mirim",Mogi Mirim,SP,
195876407267214,Ponto do Peixe,"Brazilian Restaurant, Seafood Restaurant, Fish & Chips Restaurant",0,"Rua Antonio Pires de Camargo, 472, 12.930-000 Tuiuti",Tuiuti,SP,
952903134797061,StarBuck Hamburgueria,"Cafeteria, Restaurant",0,"Rua Aracaju, 44, 13203092 Jundiaí",Jundiaí,SP,
1675277709417429,Essencial Alimentos,"Fast Food Restaurant, Grocery Store",0,"Avenida Fioravante Gerbi, 13904-060 Amparo, Sao Paulo, Brazil",Amparo,SP,
1752586758311878,Sabor & CIA,"Restaurant, Food Delivery Service",0,"Chácara Santo Antônio S/N, 13930-000 Serra Negra",Serra Negra,SP,
196615837447941,Makim Supermercado,"Supermarket, Shopping & Retail",0,"R.Campo de Pouso , 702 - Centro, 13825-000 Holambra",Holambra,SP,
621887754626606,Roberto's Churrascaria,"Restaurant, Food & Beverage Company",0,"Rua Maria Tomeo de Almeida, 520 Jardim Glória, Limeira",Limeira,SP,
561327413979395,Monieli Bolos,"Grocery Store, Shopping & Retail",0,"Rua João Ramalho, 187 - Vila Norma, 13320000 Salto",Salto,SP,
202503083500643,Marquinhos Lanche,Cafeteria,0,"Jorge  Latur, 13825-000 Holambra",Holambra,SP,
1284302691604397,Sweet Cake Confeitaria,Dessert Shop,0,"rua antonio bissoto, 13273096 Valinhos",Valinhos,SP,355620111
371438763015438,La Terrazza,Italian Restaurant,0,"Rua Nelson Bruschini 60, 13930-000 Serra Negra",Serra Negra,SP,
787463154655790,Completa o Tanque,"Brewery, Foodservice Distributor, Bar",0,Artur Nogueira,Artur Nogueira,SP,
144818199011284,Happy Day Festas,"Caterer, Sports & Recreation",0,"Avenida Nélson Alves Aranha, 13150000 Cosmópolis",Cosmópolis,SP,
1027292497305369,Super 20 Supermercado,"Grocery Store, Retail Company",0,"Rua Jorge salibe sobrinho n 350 jd Ibirapuera, 13481-043 Limeira",Limeira,SP,
2010993892466389,Padaria Confeitaria Ibipora,Bakery,0,"Rua Ibiporã, 535., 13210-500 Jundiaí",Jundiaí,SP,
308687672564822,Casa de Carnes e Adega Rami,"Grocery Store, Shopping & Retail, Residence",0,"R: Santa Inês, 316, 13210000 Jundiaí",Jundiaí,SP,
1758039891085753,Claudia Marmitex,Restaurant,0,"Rua Luiz Marine N° 163-B, 13190000 Monte Mor",Monte Mor,SP,
866782216730013,F & K Doces e Salgados,Grocery Store,0,"AV. Afonso Schimidt, 13474-510 Americana",Americana,SP,
1629882890593963,Doce Dom,Candy Store,0,"Rua Guido Longuin, 13150-000 Cosmópolis",Cosmópolis,SP,
367407216991903,Allburgue Lanches,"Cafeteria, Burger Restaurant, Food & Beverage Company",0,"Rua Joaquim Nabuco, 172 Centro, 13320130 Salto",Salto,SP,
293324697529780,Carrinho da Mariluce,"Diner, Residence, Movie Theater",0,"joao carlos de lima 170, 13.350.000 Elias Fausto",Elias Fausto,SP,
298685016846469,Padaria e Confeitaria Ribeiro,"Bakery, Retail Company, Restaurant",0,"Rua João Narezzi n 322 jd morada do sol, 13348-280 Indaiatuba",Indaiatuba,SP,
1557407284498083,Drika  Doces E Salgados Delivery,"Candy Store, Grocery Store",0,"pedreira sp, 13920000 Pedreira",Pedreira,SP,
600848730017777,Los Cabrones Americana,Mexican Restaurant,0,"Rua Gonçalves Dias, 660, 13465-670 Americana",Americana,SP,
450194365071913,Sabor Perfeito Bolos,"Cupcake Shop, Candy Store, Grocery Store",0,"Av: André costa 1310.Engordadouro., 13214-730 Jundiaí",Jundiaí,SP,
251458718280140,Supermercados catroque,"Supermarket, Shopping & Retail",0,"rua goar lorencini  n 45, 13240000 Jarinu",Jarinu,SP,
367060966730103,Atelie do doce,Grocery Store,0,"87  Rua Doutor Osvaldo Cruz, 13900-010 Amparo, Sao Paulo, Brazil",Amparo,SP,
